Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/23;fev/23;mar/23;abr/23;mai/23;jun/23
70959;C VALE ENERGIA;96385;C VALE ENERGIA I5;5,093;8,516;9,793;7,637;6,765;5,890
52630;LDC BRASIL;96393;LDC BRASIL PARECIS;0,013;;;;;
69385;PCH JFG CACHOEIRA;96397;PCH JFG CACHOEIRA;7,242;6,936;7,141;7,198;6,804;6,402
51596;PELZER TAUBATE;96439;PELZER TAUBATE;0,073;;;;;
6757;GELITA;96465;GELITA S LIVRE;4,778;5,179;4,302;4,757;4,550;4,542
82589;VEOLIA ENERGIA;96557;VEOLIA ENERGIA SE I1;2,063;1,981;1,912;2,095;1,850;1,623
5839;INCENOR I5;96567;INCENOR CL 2;;0,466;;;;
82589;VEOLIA ENERGIA;96571;VEOLIA ENERGIA S I1;2,800;2,618;2,800;2,800;2,800;2,800
82747;CGH ITAUNA II;96585;CGH ITAUNA II I5;2,047;1,476;1,887;2,120;2,265;2,181
77996;MERX;96587;MERX I1;0,253;0,255;0,248;0,230;0,285;0,307
77996;MERX;96605;MERX I5;0,344;0,482;0,450;0,402;0,394;0,589
2857;BRUNETTA;96615;BRUNETTA GERA I5;;;1,513;;8,511;14,500
2019;UTE QUATA CONV;96671;UTE QUATA CL;;;11,159;0,149;;0,000
2472;RIO PCH;96720;RIO PCH I5 TRD;;;;;;8,781
78986;INPASA MUTUM;96722;INPASA MUTUM I5;1,213;0,656;5,345;;;
2800;CERRADAO;96730;CERRADAO 2 I5;0,470;0,470;0,470;1,619;1,380;1,148
70378;UTE VALE PARANA;96746;UTE VALE PARANA I5;20,420;21,140;13,700;13,700;13,700;21,726
2809;BAHIA PCH I;96757;BAHIA PCH I5 TRD;;;;;;5,163
82473;AARC;96786;OI ELDORADO;;;;;0,196;0,001
66914;PCH QUEBRA DENTES;96811;PCH QUEBRA DENTES I5;14,718;15,477;14,537;14,421;13,016;8,367
83692;ORYZASIL;96816;ORYZASIL;0,175;0,177;0,191;0,182;0,296;
78429;RHODIA BRASIL;96847;BRASIL II APE I5;;;;;;6,092
78429;RHODIA BRASIL;96867;BRASIL I APE I5;;;;;;0,072
67155;ITALO;96917;ITALO 17-MNG;0,007;0,008;0,004;0,010;0,012;0,004
83791;MILL;96927;MILL;54,000;43,300;48,590;37,500;83,500;83,500
67155;ITALO;96944;ITALO 11-AMP;;0,004;;;0,004;0,010
1218;NESTLE BRASIL;96976;NESTLE IBIA;2,830;2,773;2,838;2,537;2,372;2,188
1218;NESTLE BRASIL;96977;NESTLE ITUIUTABA;3,340;3,201;1,559;2,461;2,282;2,178
71217;BIOCERRADAO2;97039;BIOCERRADAO2 I5;8,930;8,930;8,930;30,763;26,226;24,808
25;CGTESUL;97043;CGTESUL_I8;0,007;0,007;0,007;0,006;0,005;0,004
50215;CRISTALANDIA II;97046;CRISTALANDIA III I5;13,110;13,264;12,470;13,151;12,754;12,992
83929;JORGE ZANETTI;97072;JORGE ZANETTI;0,026;0,045;;;;0,028
60089;LIBRAGA BRANDAO PI;97073;LIBRAGA BRANDAO PI I5;3,974;4,151;2,881;3,201;1,875;2,059
25;CGTESUL;97080;CGTESUL;388,019;387,710;388,745;381,021;374,421;372,971
83921;LINHA ATUAL;97113;LINHA ATUAL;0,043;;;0,160;;
25;CGTESUL;97117;CGTESUL_I5;143,031;156,447;142,398;126,597;123,454;129,325
81542;ADESTE IPA;97120;ADESTE IPA SUL;0,027;0,033;0,022;0,057;0,079;0,133
74430;APOLLO C;97189;APOLLO C I5;0,242;0,242;26,683;0,233;0,211;0,259
83984;GNUTRA;97210;GNUTRA;0,077;0,143;0,114;0,143;0,115;0,113
69964;CENTAURO;97248;CENTAURO I5 SE;0,045;;;;0,026;0,078
58610;CRUSOE;97293;CRUSOE CL;0,039;;;0,366;;
3567;METRO-RIO;97315;METRO-RIO ESPECIAL;;;;;;0,023
69653;EVER GREEN;97331;EVER GREEN LIVRE;;;0,040;0,167;;
84248;FUNADA MATRIZ;97349;FUNADA MATRIZ;;;;0,017;;0,068
83037;CASA DOS VENTOS COM;97361;CASA DOS VENTOS COM;426,721;408,270;410,756;560,346;375,490;396,452
80946;CASA BLANCA COM;97371;CASA BLANCA COM I5;9,347;9,676;8,851;35,568;8,442;165,331
84367;FRUTIAGROSUL;97414;FRUTIAGROSUL;0,036;;;;;
52630;LDC BRASIL;97541;LDC BRASIL PRIMAVERA DO LESTE;0,079;;;;;
2142;TRANS EXPO;97568;TRANS EXPO SE EI T;0,567;0,394;0,643;0,452;0,628;0,637
4593;WXE;97569;WXE I5 2;94,199;57,640;0,948;130,928;0,921;150,901
56819;ZEBU;97571;ZEBU I5;0,210;0,210;0,210;0,210;0,210;0,210
8849;CAMIL MATRIZ;97607;CAMIL MATRIZ EI 2 T;0,954;0,879;0,916;0,935;;
52630;LDC BRASIL;97620;LDC BRASIL IPIRANGA DO NORTE;0,229;;;;;
66954;PCH SALTO DO GUASSUPI;97691;PCH SALTO DO GUASSUPI I5;7,878;8,268;9,121;9,092;6,130;4,649
10989;SHOP PENHA CE;97711;SHOP PENHA CL I5;0,017;;;;;
84766;PRIME ENERGY - ITAJUBÁ;97749;PRIME ENERGY - ITAJUBÁ;16,085;7,020;20,071;17,108;13,615;15,894
73781;CONSORCIO CX SHOP;97778;CONSORCIO CX SHOP CL;0,217;0,187;0,102;0,184;0,176;0,129
104;ICB COM;97809;ICB COM EI I5;4,599;3,022;5,848;6,001;2,513;1,626
55944;RAIZEN BIOGAS;97854;BIOGAS I1;21,914;20,893;20,892;20,893;20,892;20,893
76134;CTA CL;97914;CTA CL;0,010;;;;;
69999;VDSF1;97927;VDSF1 INE;33,706;29,555;24,267;23,952;28,854;35,021
85131;C CE REDE LOCAL SUPERMERCADOS;97978;C CE REDE LOCAL SUPERMERCADOS;0,478;0,485;0,495;0,450;0,403;0,383
81302;VES 1;98027;VES 1 I5;24,590;13,831;10,167;12,633;14,244;26,022
53998;IRMAOS CAIO;98039;IRMAOS CAIO FILIAL 2;0,031;;;;;
62973;MERCURIO TRADING;98071;MERCURIO TRADING IE5;1,800;2,622;2,651;1,529;1,500;1,497
62973;MERCURIO TRADING;98088;MERCURIO TRADING IE1;1,702;1,774;1,854;1,703;1,400;1,403
85200;GIVI;98100;GIVI;0,027;;;;;
85329;LOGA;98104;LOGA;0,024;0,030;;;;
85240;R DOIS INJETADOS;98115;R DOIS INJETADOS;;;;0,063;0,083;0,026
5998;PARQUE BARUERI;98119;LE BARUERI I5;2,250;2,250;2,250;2,250;2,250;2,250
85267;VOQEN;98120;VOQEN;72,654;79,222;78,775;49,246;49,284;56,617
1177;PCH PESQUEIRO;98153;PCH MACACOS I5;6,000;6,000;6,000;6,000;6,000;6,000
69533;ITAU COM;98173;ITAU COM I5;267,553;262,358;257,897;296,840;302,096;191,852
85645;COPERNICO;98256;COPERNICO;5,881;15,547;29,750;31,993;10,000;8,250
83167;GRÁFICA GONCALVES;98265;GRAFICA GONCALVES CL;;;;0,095;;
69533;ITAU COM;98267;ITAU COM I1;0,269;0,603;0,227;0,545;0,552;0,704
69533;ITAU COM;98268;ITAU COM I0;43,441;18,234;3,293;;5,022;0,365
16339;PCH CACHOEIRA CAMBARA;98271;PCH CACHOEIRA CAMBARA APE I5;1,655;1,654;1,644;1,742;1,606;1,378
69533;ITAU COM;98287;ITAU COM I8;;;;;;81,056
57911;LITE-ON MOBILE;98291;LITE-ON MOBILE CL 514;;;0,051;;0,030;0,084
69734;TERRAR;98300;TERRAR CL 514;0,102;;;;;
50210;LINEA MOVEIS;98303;LINEA MOVEIS CL 514;0,045;0,068;0,049;0,099;0,070;0,221
51542;GIRANDO SOL;98305;GIRANDO SOL CL;;0,025;;;;
60401;TERMOLAR;98310;TERMOLAR CL 514;0,062;;;0,069;;
6181;TECNOVIDRO;98320;TECNOVIDRO CL 514;;0,063;0,008;0,097;0,129;0,128
55640;RUBIFRUT;98322;RUBIFRUT CL;0,058;;;;;
69095;PIRAHY TRISTAO 1 CL 514;98336;PIRAHY TRISTAO 1 CL 514;;0,009;;;;
7820;ALCA CL 514;98343;ALCA CL 514;;;;;;0,197
55066;M CRUZEIRO PE CL;98377;M CRUZEIRO PE CL 514;;0,233;0,013;0,100;0,095;0,011
54899;MOINHOS BELEM CL;98378;MOINHOS BELEM CL 514;;;0,009;;;
65066;MANOEL MARCHETTI;98396;MANOEL MARCHETTI CL 514;0,171;;;;;
52226;NETZSCH;98409;NETZSCH CL 514;;;;;0,172;0,000
59130;POLIJUTA;98412;POLIJUTA CL 514;0,093;0,135;0,084;0,101;0,064;0,040
51616;TONA;98416;TONA CL;;;;;0,282;
54428;L C A;98417;L C A CL 514;;0,074;0,059;0,097;;
3751;MULTICOLOR;98419;MULTICOLOR CL 514;;;;0,106;0,021;
51004;VIDEPLAST INDUSTRIA;98422;VIDEPLAST INDUSTRIA CL 514;0,175;;;;;0,250
50757;PLASC;98423;PLASC CL 514;0,347;0,451;0,329;0,316;0,318;0,351
52182;CARYMA;98425;CARYMA CL;0,128;0,199;0,193;0,255;0,204;0,179
51296;NICIOLI;98442;NICIOLI CL 514;;0,018;;;;
73644;HIDRELÉTRICA RIO IMARUI;98481;HIDRELETRICA RIO IMARUI I5;1,774;1,790;1,749;1,782;;
70131;CALPAR;98486;CALPAR CL 514;0,040;;;;;
85792;C CE SANTA CASA DE MARILIA;98490;C CE SANTA CASA DE MARILIA;;;;0,035;;
85797;BRUMAGRAN MARMORES;98499;BRUMAGRAN MARMORES;;;;;0,016;
70826;CGH LAJE DE PEDRA;98506;CGH LAJE DE PEDRA I5;1,827;1,882;1,872;1,796;1,493;1,346
85807;ASEB VIX CL;98511;ASEB MEA CE;0,195;0,215;0,211;0,177;;
74069;EUROPACKNE CL;98524;EUROPACKNE I5;1,710;1,710;1,710;1,710;1,710;1,710
85836;RIO ENERGY;98531;RIO ENERGY;35,051;35,054;34,790;36,000;37,300;37,217
79281;SPEED TEMPER;98645;SPEED TEMPER CL 514;0,032;;;;;
54231;TOTAL QUIMICA;98693;TOTAL QUIMICA CL 514;0,990;0,990;1,097;0,990;1,039;0,988
55505;FLAMIN;98694;FLAMIN CL 514;0,234;0,235;0,206;0,033;;0,034
54453;FRIGOL LP CE;98696;C CE FRIGOL CL 514;;;;;;7,000
69750;SOUZA & CAMBOS;98698;SOUZA & CAMBOS CL 514;;;;;0,605;0,076
54802;MONSANTO SEMENTES;98703;MONSANTO SEMENTES CL 514;;0,010;0,026;;;
52511;BROTO LEGAL;98713;BROTO LEGAL PORTO FERREIRA CL;0,047;;0,026;0,069;0,048;
11491;FUPRESA;98717;FUPRESA CL 514;;0,075;0,016;0,026;;
53438;ZANAFLEX;98720;ZANAFLEX CL 514;0,184;0,174;0,133;0,299;0,197;0,229
52774;MAZZAFERRO PESCA;98731;MAZZAFERRO PESCA CL 514;;0,028;0,208;0,135;;0,024
2098;SANTACONSM;98739;SANTACONSM CL 514;0,168;;0,063;;;
52956;ETERNIT PR;98740;ETERNIT RJ;0,052;;0,054;0,258;0,440;0,286
8869;GATES;98742;GATES CL 514;;;;0,069;;
55951;TERRITORIAL;98759;TERRITORIAL CL 514;0,030;0,048;0,072;0,054;0,034;0,035
85934;WTZ CONV;98767;WTZ CONV;;5,880;6,030;4,605;4,605;4,605
51570;BRAIDO;98786;BRAIDO CL 514;0,211;0,224;0,211;0,178;0,123;0,198
51312;PLASTIRRICO;98802;PLASTIRRICO CL 514;;;;0,020;;
52465;METALTORK;98805;METALTORK CL 514;0,360;0,188;0,326;0,363;0,408;0,360
50875;ARIM COMPONENTES;98818;ARIM COMPONENTES CL 514;;0,052;;;;
51510;FEBRATEC;98819;FEBRATEC CL 514;;0,089;0,054;0,128;0,096;0,054
52058;NOVARTIS;98821;NOVARTIS CL 514;;;;;;0,042
8491;SAMOT;98823;SAMOT CL 514;0,551;0,799;0,749;0,771;0,692;0,696
54714;ANGLO METAIS;98828;ANGLO METAIS CONV;0,184;;;;;0,278
75644;C CL BUSSOLA;98864;C CL BUSSOLA;;;0,285;0,556;0,632;0,514
57330;JSL;98866;JSL CL 514;0,756;0,699;0,403;;;
64588;DORI ALIMENTOS CE;98873;DORI ALIMENTOS ROLANDIA;;;;0,018;;
68822;MCRUZ;98879;MCRUZ CL 514;0,066;0,056;;;;
7761;HOSP CANCER;98882;HOSP CANCER CL 514;0,309;0,349;;;;
85005;SERRA BABILONIA D;98896;SERRA BABILONIA D I5;7,633;11,504;12,323;9,767;10,188;7,802
53250;CAPRICHO;98919;CAPRICHO CL 514;;0,114;0,121;;0,120;0,207
1730;SELMI;98920;SELMI CL 514;0,997;0,043;;1,236;1,172;1,208
84950;SERRA BABILONIA B;98928;SERRA BABILONIA B I5;14,250;14,246;12,090;10,143;11,261;12,347
52559;SAO JUDAS;98946;SAO JUDAS SUL CONVENCIONAL;;0,134;0,108;0,111;;0,083
58037;SHERATON GRAND RIO;98986;SHERATON GRAND RIO CL 514;0,031;;;;;
3822;SAFIRA VAREJO;98999;SAFIRA VAREJO I1;20,702;15,649;12,896;10,906;19,539;12,931
86270;SHOPPING ALDEOTA;99010;SHOPPING ALDEOTA;0,078;0,078;0,063;0,096;0,081;0,056
56489;CERAS JOHNSON;99017;CERAS JOHNSON CL;;0,069;;;;0,064
10269;FLINT;99018;FLINT CL 514;0,139;0,108;0,075;0,204;0,194;0,199
57929;TRONOX PARAIBA;99038;TRONOX PARAIBA CONV;0,055;0,054;0,051;0,044;0,044;0,043
69614;ALBIOMA;99043;ALBIOMA CL 514;0,806;0,893;;0,367;0,091;0,130
70319;VOLVO EQUIPAMENTOS;99045;VOLVO EQUIPAMENTOS CL 514;0,699;0,379;0,294;0,543;0,490;0,425
61851;CARL ZEISS;99046;CARL ZEISS CL 514;0,196;0,135;0,087;0,250;0,242;0,250
3822;SAFIRA VAREJO;99052;SAFIRA VAREJO;193,748;185,717;200,580;108,227;101,347;112,090
3822;SAFIRA VAREJO;99053;SAFIRA VAREJO I5;76,255;71,173;73,016;65,944;65,674;86,758
3822;SAFIRA VAREJO;99054;SAFIRA VAREJO CQ5;4,471;5,424;6,273;2,673;2,702;11,608
80502;INDUSTRIAS BECKER;99065;INDUSTRIAS BECKER G;;;;0,027;0,016;0,010
57682;PEDREIRA CAXIENSE;99066;PEDREIRA CAXIENSE AP;0,144;0,160;0,161;0,135;0,076;0,082
3822;SAFIRA VAREJO;99068;SAFIRA VAREJO I0;15,000;7,134;;;2,218;8,892
86489;SIMPATIA SUPERMERCADOS;99079;SIMPATIA SUPERMERCADOS;1,000;0,985;0,985;1,022;1,038;1,056
54425;REALCAFE;99086;REALCAFE CL 514;0,654;;;;0,092;0,036
26;CHESF;99102;CHESF I5-A;31,800;31,800;31,800;43,900;46,800;49,800
85645;COPERNICO;99104;COPERNICO I5;13,470;1,907;7,008;15,778;1,294;10,566
85645;COPERNICO;99105;COPERNICO I1;;;;;;1,000
5051;PLASMEL ESP;99123;PLASMEL NESP;0,261;0,218;0,249;0,307;0,204;0,189
86081;APIAI ENERGIA;99128;APIAI ENERGIA I5;0,704;0,704;0,704;0,550;0,550;0,550
86632;MAUAD ALIMENTOS;99144;MAUAD ALIMENTOS;;;;;;0,153
86538;C CL UNIMED SALTO ITU;99172;C CE UNIMED SALTO ITU;0,086;0,088;0,093;0,108;0,092;
85267;VOQEN;99198;VOQEN I1;;;;;;0,550
3993;CPFL RENOVAVEIS;99210;CPFL REN RIO DO PEIXE;5,420;5,591;5,385;5,198;4,855;4,865
69717;SHOPPING BURITI MOGI;99221;SHOPPING BURITI MOGI CL 514;0,010;;;;0,065;0,091
64714;HARIBO;99222;HARIBO CL 514;0,149;0,032;;;0,085;0,092
50531;SC BAY MARKET;99223;SC BAY MARKET CL 514;0,084;0,076;0,045;0,122;0,110;0,109
17174;FM COMPONENTES;99224;TENNECO TRES CORACOES;0,026;0,049;;0,033;;0,032
73655;BRAZILGLASS;99226;BRAZILGLASS CL 514;;0,063;;0,068;0,041;0,102
85267;VOQEN;99229;VOQEN I5;6,921;7,976;8,418;7,697;26,386;30,939
13938;FERREIRA COSTA;99235;FERREIRA COSTA APE JP;0,301;0,318;0,280;0,217;0,215;0,265
86656;MOLDIT;99247;MOLDIT;0,148;;0,190;;;
15198;SHOPPING ITABORAI PLAZA;99253;SHOPPING ITABORAI PLAZA CL 514;;;;0,056;0,134;0,194
78344;TPR BR;99255;TPR BR CL 514;;0,032;0,042;0,071;0,029;0,022
54198;AGUA BRANCA;99257;AGUA BRANCA CL;;0,073;;;;
62132;NEOVIA;99260;NEOVIA CL 514;0,051;0,094;0,042;0,137;;0,164
53376;SHOPPING METROPOLITANO;99263;SHOPPING METROPOLITANO CL;;;;;0,028;0,050
56320;PLATINUM OUTLET;99264;PLATINUM OUTLET CL 514;;;;;;0,020
78200;SODEBO DO BRASIL;99265;SODEBO DO BRASIL CL 514;0,027;0,064;0,022;0,017;0,020;0,040
69829;VENTOS DE SANTO ARTUR;99268;VENTOS DE SANTO ARTUR INE 50;33,940;32,640;32,640;32,640;32,008;35,347
68900;UTE CASA DE FORCA;99276;UTE CASA DE FORCA I5;;;0,018;2,000;2,855;2,393
86937;SINAGRO;99285;SINAGRO;;;;;;0,033
86730;CGH CHALE;99303;CGH CHALE I5;1,360;1,360;1,360;1,360;1,360;1,360
69692;VDSF2;99306;VDSF2 INE;27,385;25,102;22,442;22,393;27,773;33,159
86926;SOCICAM;99327;SOCICAM;;;0,079;0,097;0,066;0,083
55070;SHOP VIA VALE GARDEN;99340;SHOP VIA VALE GARDEN CL 514;0,121;0,112;0,032;0,181;0,155;0,188
67512;PARATY;99361;PARATY I0;0,760;0,005;44,355;23,511;0,093;0,989
51991;TERRACOTAGRES;99365;TERRACOTAGRES CL 514;0,259;;;;;
69740;STATKRAFT G;99372;MONEL - SKER;43,787;43,881;43,171;41,028;39,488;38,739
85855;CGH BARRINHA;99376;CGH BARRINHA I5;0,092;0,095;0,038;;0,145;0,144
86558;EGP TACAICO II;99399;EGP TACAICO II I5;19,552;20,937;15,099;23,344;21,902;28,631
67512;PARATY;99413;PARATY I5;35,410;53,208;41,655;35,587;44,224;42,922
67492;UFV BRIGIDA 2 I5;99427;UFV BRIGIDA 2 I5;9,485;9,095;9,302;9,362;9,489;9,700
67512;PARATY;99429;PARATY I1;0,346;1,804;2,144;6,657;5,070;8,484
67512;PARATY;99430;PARATY CQ5;;1,836;;1,026;;0,024
67476;UFV BRIGIDA I5;99440;UFV BRIGIDA I5;9,492;9,085;9,365;9,317;9,434;9,721
7600;FRIOPART;99447;FRIOPART CL 514;;;;0,051;;0,066
87100;PX ENERGIA;99454;PX ENERGIA;16,329;15,540;16,790;27,180;26,584;28,672
57292;LIMAGRAIN BRASIL S/A;99485;LIMAGRAIN BRASIL S/A CL 514;;0,052;0,105;0,125;;
65556;HT MICRON;99502;HT MICRON CL 514;0,228;;;;;
54535;PARK LAGOS;99503;PARK LAGOS CL 514;;;;0,128;0,105;0,088
5397;SOFT FILM;99511;SOFT FILM CL 514;;;0,336;;;
60117;WABTEC;99513;WABTEC CL 514;0,043;0,147;0,078;0,074;0,057;0,113
63734;CARBOMIX;99524;CARBOMIX CL 514;0,088;0,158;0,033;0,080;0,050;
60938;OURO FINO QUIMICA;99531;OURO FINO QUIMICA CL;0,051;;;0,065;;
57235;NESTLE NE;99542;NESTLE FEIRA DE SANTANA CL;0,130;0,233;0,121;;;0,277
51122;INFASA;99545;INFASA CL;;;;;;0,079
50622;BELLO RACAO;99546;BELLO RACAO LIVRE;0,069;0,030;0,067;;0,087;0,054
69774;ARROZ BOM DE GOSTO;99550;ARROZ BOM DE GOSTO CL 514;0,105;;;;;
50787;RANCHARIA;99555;RANCHARIA CL 514;;;;0,028;0,024;0,031
53440;CIMFLEX;99574;CIMFLEX CL 514;;;;;;0,041
50827;MSC;99584;MSC CL 514;;;;0,028;;
13777;TEMPERMAX;99593;TEMPERMAX CL 514;0,135;0,135;0,056;0,125;0,134;0,132
70116;FERGUMINAS;99594;FERGUMINAS CL 514;0,451;0,949;0,613;0,365;0,337;0,283
69842;STUDIO 5;99597;STUDIO 5 CL 514;0,009;0,009;;0,003;;
53015;VB ALIMENTOS;99607;VB ALIMENTOS CL 514;0,083;;;0,105;;
58322;COSENTINO;99610;COSENTINO CL 514;0,219;0,127;0,127;0,088;0,131;0,122
60651;BON-MART;99622;BON-MART CL 514;0,212;0,374;0,286;0,281;0,295;0,448
59663;SOORO;99623;SOORO CL 514;;0,333;0,445;0,746;0,486;0,267
70920;RAINHA DA PAZ;99626;RAINHA DA PAZ IBIPORA;;;0,017;;;
6038;JANGADEIRO;99628;JANGADEIRO CL 514;0,279;0,278;0,336;0,375;0,252;0,242
69868;BRADO RONDONOPOLIS;99640;BRADO RONDONOPOLIS CL 514;0,015;;0,052;;;
58331;UCDB;99642;UCDB CL 514;0,158;0,100;;0,084;;0,106
54058;NARDINI CERAMICA;99648;NARDINI CERAMICA CL 514;;;;1,097;0,031;
51322;METALTECNICA RS CL 514;99650;METALTECNICA RS CL 514;;;;0,028;0,030;0,029
4840;CORRECTA PP CL;99651;CORRECTA PP CL 514;;0,052;0,153;;;
54216;GUABI;99653;GUABI CL 514;0,064;;;;;
69885;MAX GEAR;99657;MAX GEAR CL;0,103;0,033;;;;
63533;PASA PARANA;99661;PASA PARANA CL 514;0,181;0,216;0,159;;;
2985;SAO FRANCISCO;99662;SAO FRANCISCO CL 514;1,190;0,662;0,515;0,326;;
8811;COOPERSHOES;99663;COOPERSHOES CL 514;;;;;;0,007
54619;C CL RISCHIOTO;99667;C CL RISCHIOTO;1,310;1,310;1,492;1,597;1,599;1,368
3586;WEIDPLAS;99673;WEIDPLAS CL;0,051;0,161;;0,144;;
53251;ZIVALPLAST;99674;ZIVALPLAST CL 514;0,135;0,076;0,129;0,275;0,241;0,080
63253;NEW TEMPER RJ;99675;NEW TEMPER RJ CL 514;0,060;0,089;0,039;0,069;0,081;0,083
1882;SHOP INTERLAR;99678;SHOP INTERLAR CL 514;0,442;0,493;0,445;0,496;0,418;0,451
53519;GRANO;99683;GRANO CL 514;;;;;;0,455
87368;ERVATEIRASM;99684;ERVATEIRASM;0,065;;;;;
8489;ORTOFIO;99696;ORTOFIO CL 514;0,381;0,195;0,274;0,264;0,327;0,333
8123;ALEPLAST;99701;ALEPLAST CL 514;;0,110;0,066;0,169;0,089;0,087
50760;ALFAGRES I5 2;99702;ALFAGRES CL 514;0,806;;;;;
7862;FRIVASA;99703;FRIVASA CL 514;0,101;0,086;0,082;0,160;0,120;0,120
50085;UNIAGUAI;99709;UNIAGUAI CL 514;;;;0,327;;0,081
3739;UNIIPOJUCA;99710;UNIIPOJUCA CL 514;;;;;;0,074
8191;ELRING;99712;ELRING CL 514;0,169;;;0,051;;
53398;HALEX ISTAR;99713;HALEX ISTAR CL 514;0,066;;;;;0,058
51568;PAQUETA CALCADOS;99725;PAQUETA CALCADOS CL;;;;0,229;0,208;
53436;FRUCAMP;99727;FRUCAMP CL 514;0,140;;;;0,296;0,729
51557;ACO CEARENSE INDUSTRIAL MATRIZ;99728;ACO CEARENSE INDUSTRIAL 2;;;;;;0,110
60952;TRIMTEC;99730;TRIMTEC CL 514;0,188;0,119;0,081;0,139;0,094;
69892;BALL;99731;BALL CL 514;1,740;1,865;1,727;1,881;1,746;1,890
70076;ENGENHO SAO BENTO CL 514;99732;ENGENHO SAO BENTO CL 514;;0,188;;;;0,222
50504;RAFITEC;99734;RAFITEC FILIAL 02 CL;;0,022;0,085;0,149;0,077;0,096
6503;NIPRO;99735;NIPRO CL 514;0,042;;;;0,094;0,125
7423;F MOGUL ARARAS;99737;TENNECO ARARAS;0,036;0,054;;0,043;;0,045
84095;EGP SANTA ESPERANCA 25;99752;EGP SANTA ESPERANCA 25 I5;12,156;12,963;12,982;12,666;11,769;11,644
84126;EGP SANTA ESPERANCA 26;99753;EGP SANTA ESPERANCA 26 I5;22,137;28,604;23,637;23,064;21,430;21,201
84125;EGP SANTA ESPERANCA 16;99779;EGP SANTA ESPERANCA 16 I5;20,801;27,178;23,207;21,671;20,136;20,920
84059;EGP SANTA ESPERANCA 21;99781;EGP SANTA ESPERANCA 21 I5;25,742;28,450;27,264;26,887;29,034;30,110
84107;EGP SANTA ESPERANCA 22;99782;EGP SANTA ESPERANCA 22 I5;25,527;28,397;27,365;27,078;28,758;30,082
83721;EGP SAO GONCALO 14;99783;EGP SAO GONCALO 14 I5;13,578;13,640;13,094;13,825;13,860;14,451
83722;EGP SAO GONCALO 19;99784;EGP SAO GONCALO 19 I5;13,470;13,534;12,991;13,715;13,742;14,327
1140;CEMIG GERACAO;99785;CEMIG GERA INC_NESP;103,814;73,842;57,458;26,093;27,335;31,758
83796;EGP SAO GONCALO 18;99792;EGP SAO GONCALO 18 I5;13,579;13,644;13,096;15,825;14,853;14,943
86543;EGP PAU FERRO II;99808;EGP PAU FERRO II I5;17,577;18,486;18,484;20,232;22,018;22,872
83795;EGP SAO GONCALO 15;99809;EGP SAO GONCALO 15 I5;13,578;13,640;13,094;13,825;13,860;14,451
83784;EGP SAO GONCALO 17;99810;EGP SAO GONCALO 17 I5;13,579;13,644;13,096;14,825;13,853;14,443
78948;CZARNIKOW;99814;CZARNIKOW I5;1,000;18,700;;22,645;42,310;47,946
84792;TETTOGRES;99824;TETTOGRES CL 514;0,661;0,432;0,183;0,140;0,156;0,106
87486;AGROPECUARIA CRESTANI;99830;AGROPECUARIA CRESTANI;0,046;;;;;
49993;FS AGRISOLUTIONS;99838;FS SORRISO I5;3,342;3,875;3,318;3,000;4,102;3,375
82658;ACL ENERGIA;99840;ACL ENERGIA I5;;;;;0,366;
63993;FRONERI BRASIL;99845;FRONERI BRASIL;;;;;;1,311
87567;JJ INSTALACÕES;99846;JJ INSTALACÕES;0,005;0,004;0,012;0,011;0,009;0,009
4452;AMAZONAS;100007;AMAZONASCL 514 23;0,049;0,045;0,020;0,059;0,098;0,040
50602;BELLO ABATEDOURO;100014;BELLO ABATEDOUROCL 514 23;;;;0,074;0,046;0,069
100984;ARMA FACILCL 514 23;100027;ARMA FACILCL 514 23;0,090;0,100;0,091;0,093;0,089;0,075
54011;ADIENT;100041;ADIENTCL 514 23;0,028;0,144;0,015;0,079;0,108;0,218
1256;AIR LIQUIDE SP;100044;AIR LIQUIDE CL 514 23 (INAT 1);0,334;;;;;
3315;BEL;100058;BELCL 514 23;;0,049;0,039;0,077;0,087;0,244
51959;BOA VISTA SHOP;100085;BOA VISTA SHOPCL 514 23;;0,020;;;;0,017
6938;BOMPRECO NE;100086;BOMPRECO NECL 514 23;0,280;;0,073;0,174;0,500;0,500
59374;CNH INDUSTRIAL;100097;CNH INDUSTRIALCL 514 23;0,011;0,058;0,042;0,026;0,039;0,054
1956;EUROFARMA;100153;EUROFARMACL 514 23;;;;;0,060;0,095
8490;COCAM;100160;COCAM CATANDUVA 2;;0,039;;;;
54305;COOPERRITA;100161;COOPERRITA CL;0,014;0,010;;;;
54201;CRISTALIA;100167;CRISTALIACL 514 23;0,388;0,387;0,384;0,385;0,388;0,392
8191;ELRING;100191;ELRINGCL 514 23;0,048;;;0,014;;
73102;FAME CL;100195;FAME CLCL 514 23;0,049;0,043;0,029;0,041;0,035;0,033
78686;GRAMAZINI;100218;GRAMAZINICL 514 23;;;;;;0,023
4508;GVS;100229;GVSCL 514 23;;0,014;0,017;0,032;0,022;0,052
5901;HYDRO ITU MATRIZ CONV;100236;HYDRO ITU MATRIZ CONVCL 514 23;0,005;;;;;
51797;ILPEA;100238;ILPEACL 514 23;0,007;;;;;
54216;GUABI;100241;GUABICL 514 23;0,090;;;;;
77741;HORIZON1;100262;HORIZON1CL 514 23;;;0,036;0,039;;
