Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/22;fev/22;mar/22;abr/22;mai/22;jun/22;jul/22;ago/22;set/22;out/22;nov/22;dez/22
10512;BRASWELL;64625;BRASWELL CL;0,202;0,189;0,344;;0,313;;;0,000;0,814;0,038;1,583;1,633
10590;SHOP BOAVISTA;32586;SHOP BOAVISTA CL;0,098;0,086;0,083;;0,088;0,060;0,047;0,064;0,094;0,066;0,089;0,097
10609;PROGERAL;12198;PROGERAL;;0,009;;;;;;;;;;
10629;RENOVA COM;14301;RENOVA COM I5;33,400;33,400;18,000;18,000;18,000;18,000;;24,748;52,839;55,184;35,675;64,400
10709;CAMPOLIMPO;12294;CAMPOLIMPO;;;;;;;;;;;;0,215
10709;CAMPOLIMPO;86000;CAMPOLIMPO CL;0,081;;;;;;;;;;;0,351
10729;CAMAR;31601;CAMAR CL 514;0,062;0,015;;;;0,027;0,025;;0,031;0,020;0,049;0,132
10750;CENESP;85543;CENESP CL 514;2,070;2,070;1,976;;;;;;;;;
10770;CANDEEIRO;13958;CANDEEIRO I5;0,930;0,930;0,930;0,930;0,930;0,930;0,930;0,930;0,930;0,930;0,930;0,930
10809;SIER MOVEIS;12434;SIER MOVEIS;0,052;;;;;;;;;;;
10810;UTE JARAQUI;12435;UTE JARAQUI;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000
10811;UTE TAMBAQUI;12436;UTE TAMBAQUI;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000;60,000
10812;UTE DELTA;12583;UTE DELTA I5 (UVG);;1,488;1,344;11,806;21,102;3,583;3,268;3,268;3,583;3,268;9,769;12,769
10812;UTE DELTA;60643;UTE DELTA I0;8,333;6,250;11,290;7,638;7,730;5,614;5,771;5,771;5,614;5,765;5,614;15,016
10812;UTE DELTA;67838;UTE DELTA II I5;37,900;34,775;42,335;36,856;36,995;33,821;34,057;34,057;33,821;34,048;33,821;47,924
10829;CENESUP;31596;CENESUP CL 514;0,084;0,096;0,016;0,027;;;0,119;0,009;;0,017;0,015;
10829;CENESUP;99148;CENESUP NORTE;0,084;0,056;0,012;0,019;;;0,049;0,006;;0,014;0,011;
10831;PCH SANTA ROSA;14082;PCH SANTA ROSA I5;3,800;3,799;3,809;3,800;2,500;5,143;3,800;3,800;3,500;3,500;3,800;3,800
10849;AVON;81448;AVON CL;0,511;0,506;0,484;0,486;0,269;0,389;0,538;0,565;0,722;0,645;0,625;0,571
10890;USHIN;12578;USHIN;0,145;0,080;;0,125;0,152;0,300;0,221;0,142;0,151;0,128;0,136;0,186
10891;BENETEX;12579;BENETEX;0,327;0,326;0,327;0,326;0,327;;;;;;;
10892;SHOP ESPLANADA;85809;SHOP ESPLANADA CL 514;0,199;0,126;0,066;;;;;;;;;
10969;MARISA;15863;MARISA SP;;;;;0,324;0,347;0,270;0,243;0,469;0,162;0,545;0,129
10969;MARISA;59043;MARISA SP2;;;;;0,111;;;;;;;
10989;SHOP PENHA CE;12674;SHOP PENHA CE;0,000;0,036;0,024;;;;0,037;0,045;0,052;0,041;0,054;0,044
10989;SHOP PENHA CE;85304;SHOP PENHA CL;0,000;0,133;0,092;;;;0,123;0,149;0,178;0,146;0,193;0,163
11009;RONDINHA ENERG;12694;RONDINHA ENERG;;2,658;2,658;2,658;2,658;2,658;1,600;1,950;;;;2,658
11009;RONDINHA ENERG;13082;RONDINHA ENER I5;5,480;5,480;5,480;5,480;5,458;5,480;5,480;5,480;5,480;5,480;5,480;5,480
11010;PCH CABIXI;12759;PCH CABIXI I5;2,436;2,837;2,848;2,764;2,145;2,203;1,829;1,890;1,839;1,895;1,866;2,495
11010;PCH CABIXI;12760;PCH CABIXI I1;1,440;2,309;2,533;1,933;1,380;1,264;0,922;0,811;0,784;0,817;0,777;1,361
11011;CAJUGRAM;12697;CAJUGRAM;;;;;;;;;;;;0,064
11051;TRINITY ENERGIA;12756;TRINITY ENERGIA;97,900;69,219;116,581;166,335;78,290;206,680;526,576;1.520,217;15.196,023;424,526;530,643;610,997
11051;TRINITY ENERGIA;13534;TRINITY ENERGIA I0;5,993;5,145;7,031;30,061;2,286;35,702;5,500;2,157;2,364;2,000;5,000;2,444
11051;TRINITY ENERGIA;13535;TRINITY ENERGIA I1;1,000;0,833;1,500;1,486;1,283;1,848;2,763;3,692;2,864;3,112;4,050;3,491
11051;TRINITY ENERGIA;13536;TRINITY ENERGIA I5;70,260;63,134;50,649;54,262;61,723;58,466;62,524;47,474;41,735;71,325;72,147;91,248
11051;TRINITY ENERGIA;75721;TRINITY ENERGIA INE 50;11,915;12,032;14,198;12,209;12,145;19,687;15,363;12,353;12,697;11,817;16,556;15,575
11069;JDBC;12814;JDBC;0,154;0,192;0,123;0,181;0,171;0,184;0,172;0,181;0,182;0,154;0,185;0,147
11073;METALURGICA MOR CL;12818;METALURGICA MOR CL;0,407;0,433;0,352;0,333;;;0,175;0,161;0,169;;;
11089;VSC;33719;VSC CL 514;;;;;;;;;;;;0,016
11091;CEU AZUL;12836;CEU AZUL;108,986;110,773;111,494;107,292;103,482;103,921;104,207;106,571;109,082;110,457;110,828;109,971
11129;RASTRO DE AUTO;13355;RASTRO DE AUTO I5;4,454;5,780;5,651;4,454;4,152;4,454;4,055;4,055;4,042;4,055;4,042;4,055
11152;DRAKA;12938;DRAKA;0,175;0,195;0,038;0,206;0,130;;0,024;;;0,107;0,112;0,109
11153;TERMO INTERLAGOS;13035;TERMO INTERLAGOS I5;8,000;8,000;12,527;14,528;12,390;20,917;29,868;16,727;16,397;16,858;8,000;8,000
11169;EECC;12954;EECC;132,871;135,198;132,616;128,546;125,562;125,707;125,482;126,759;128,731;130,224;131,671;133,432
11209;EGER MAURICIO;84270;EGER MAURICIO I5;0,198;0,198;0,198;0,198;0,198;0,198;0,198;0,198;0,198;0,198;0,198;0,698
11209;EGER MAURICIO;94238;EGER MAURICIO RIO VERMELHO I5;1,041;1,720;0,898;1,611;1,433;1,453;1,271;1,171;1,008;1,089;0,884;1,252
11213;VALORGAS;14499;VALORGAS I1;3,100;3,100;3,100;3,100;3,100;3,100;3,100;3,100;3,100;3,100;3,100;3,100
11229;UEE SALVADOR;15640;UEE SALVADOR I5;;;;;4,267;10,176;8,675;8,675;8,675;8,675;8,668;8,675
11229;UEE SALVADOR;43192;UEE SALVADOR I0;;;;;;;1,905;;;;;
11289;PICADA 48;79630;PICADA 48 I5;0,615;0,683;0,550;0,661;0,697;0,750;0,810;0,810;0,820;0,790;0,690;0,680
11349;PCH RIO BRANCO;13655;PCH RIO BRANCO I5;7,404;7,364;7,368;7,362;6,268;4,493;3,064;2,798;2,061;3,830;4,003;4,453
11350;CGH ANJOS;13155;CGH ANJOS;0,196;;;0,211;0,226;0,152;0,147;0,133;;0,134;;
11350;CGH ANJOS;14279;CGH ANJOS I5;0,360;0,360;0,360;0,360;0,360;0,360;0,360;0,360;0,360;0,360;0,348;0,360
11370;HYDRO KUHLEMANN;13414;HYDRO KUHLEMANN I5;1,080;1,080;1,080;1,080;1,080;1,080;1,080;1,080;1,080;1,080;1,080;1,080
11390;MARACANA ENERG;13195;MARACANA ENERG;1,785;1,863;1,887;1,794;1,744;1,750;1,764;1,799;1,800;1,821;;
11390;MARACANA ENERG;13234;MARACANA ENERG I5;11,596;12,880;13,324;12,805;12,046;12,528;12,106;11,942;10,802;11,769;9,446;11,831
11450;HOTEIS SEARA;13275;HOTEIS SEARA;;0,098;0,125;0,147;0,138;0,132;0,097;0,141;0,138;0,125;0,107;0,096
11490;FONTANA;30995;FONTANA CL 514;;;;;;;;0,057;0,191;0,102;0,070;
11529;CGH BRACAO;20814;CGH BRACAO I5;0,260;0,260;0,260;0,260;0,260;0,260;0,260;0,260;0,260;0,260;0,260;0,260
11629;PEDACINHO DO CEU;15841;PEDACINHO DO CEU I5;0,570;0,590;0,610;0,550;0,510;0,460;0,240;0,170;0,187;0,200;0,220;0,270
11689;CASA DOS VENTOS;13714;CASA DOS VENTOS;30,500;30,500;42,500;40,500;40,500;55,500;146,000;179,000;146,000;191,500;171,500;171,500
11689;CASA DOS VENTOS;70615;CASA DOS VENTOS I5;74,000;74,000;74,000;74,000;74,000;76,258;84,602;88,000;87,602;80,092;74,000;74,000
11689;CASA DOS VENTOS;98040;CASA DOS VENTOS INE;4,852;4,852;4,852;4,852;4,852;4,852;4,852;4,852;4,852;4,852;4,852;4,852
11690;ATLANTIC COM;34953;ATLANTIC COM INE5;18,000;13,000;13,000;5,000;5,000;5,000;5,000;5,000;5,000;8,000;17,000;5,000
11690;ATLANTIC COM;76526;ATLANTIC COM;;;;;5,000;;19,174;11,000;11,000;7,000;18,000;5,000
11690;ATLANTIC COM;80304;ATLANTIC COM I5;;;;8,119;;;;;;;;
11729;PCH MORRINHOS;13794;PCH MORRINHOS I5;1,170;1,170;1,170;1,170;1,170;1,170;1,170;1,170;1,170;1,170;1,170;1,170
11749;COOPERZEM;13834;COOPERZEM I5;2,884;2,953;2,707;2,625;2,694;2,824;2,927;3,064;2,946;3,067;3,002;3,105
11750;EGP DOIS RIACHOS;15639;EGP DOIS RIACHOS I5;28,950;28,950;28,950;28,950;28,950;28,950;28,950;15,600;15,600;15,600;15,600;15,600
11771;C CL FRISOKAR;13816;C CE FRISOKAR;;;;0,031;0,025;;0,048;0,020;0,014;0,034;0,031;0,012
11771;C CL FRISOKAR;32288;C CL FRISOKAR;;;;0,088;0,083;0,097;0,095;0,060;0,056;0,101;0,093;0,036
11872;GESTAMP AUTOPECAS;14000;GESTAMP AUTOPECAS;0,016;0,010;0,005;0,012;0,007;0,005;0,006;0,010;0,017;0,009;0,007;0,003
11872;GESTAMP AUTOPECAS;24681;GESTAMP TAUBATE;;0,038;0,011;0,032;0,033;0,064;0,044;0,019;0,030;0,032;0,042;0,048
11872;GESTAMP AUTOPECAS;25725;GESTAMP SJP;0,018;0,053;0,037;0,061;0,028;0,029;0,031;0,053;0,086;0,051;0,033;0,013
11872;GESTAMP AUTOPECAS;32478;GESTAMP BETIM;0,009;0,156;0,030;0,104;0,125;0,166;0,193;0,073;;;;
11872;GESTAMP AUTOPECAS;37513;GESTAMP TAUBATE 2;;0,066;0,018;0,051;0,050;0,099;0,074;0,032;0,057;0,057;0,074;0,093
11872;GESTAMP AUTOPECAS;37514;GESTAMP GRAVATAI;;0,044;0,020;0,051;0,027;0,022;0,026;0,040;0,065;0,043;0,033;0,015
11872;GESTAMP AUTOPECAS;85629;GESTAMP SI;;0,151;0,032;0,111;0,126;0,226;0,191;0,076;0,143;0,158;0,185;0,129
11952;PCH CHUPINGUAIA;14340;PCH CHUPINGUAIA I5;0,052;0,062;0,062;0,047;0,026;0,022;0,014;0,010;0,009;0,015;0,015;0,053
11994;CEPAL;14121;CEPAL;70,222;69,000;69,000;69,000;69,000;69,000;150,511;69,000;3.118,813;69,000;69,000;69,000
11997;CGH DALBA;14299;CGH DALBA I5;0,645;0,621;0,619;0,619;0,619;0,601;0,619;0,620;0,615;0,620;0,620;0,620
12132;ROCA SANIT;32434;ROCA SANIT CL 514 2022;;;;;;;;;;0,269;;
12132;ROCA SANIT;88072;ROCA RECIFE;;;0,101;0,174;0,314;0,983;0,309;0,131;0,086;0,087;0,153;0,189
12172;CGH ARROIO TRINTA;14559;CGH ARROIO TRINTA I5;0,380;0,380;0,380;0,380;0,380;0,380;0,380;0,380;0,380;0,380;0,380;0,380
12212;CTC CASTANHAL;31767;CTC CASTANHAL CL 514;;;0,108;0,110;;0,167;0,188;0,226;0,222;0,269;0,286;0,242
12252;ERB ARATINGA;14622;ERB ARATINGA;10,171;10,977;10,171;10,372;10,121;10,372;7,521;8,121;10,466;7,521;;
12252;ERB ARATINGA;16421;ERB ARATINGA I5;14,050;14,030;14,000;14,181;19,659;17,000;15,050;13,550;13,746;15,080;15,050;15,000
12313;GRAO MOGOL ENERGIA;16825;GRAO MOGOL ENERGIA I5;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000
12372;ENERCORE C;14779;ENERCORE C;16,000;24,500;44,000;19,200;27,000;34,200;48,000;64,000;78,000;47,000;51,000;97,000
12394;SHOPPING RIO DESIGN LEBLON;14861;SHOPPING RIO DESIGN LEBLON;;0,031;;0,042;0,038;0,028;0,019;0,016;;;;
12412;NORTESHOPPING GERAL;85735;NORTESHOPPING GERAL 1&2 CL;0,050;;;;0,174;;;;;;;
12472;LCP ENERGIA;14959;LCP ENERGIA;;;0,136;0,139;0,082;0,139;;;0,103;0,109;0,109;0,031
12472;LCP ENERGIA;15259;LCP ENERGIA I5;0,228;0,253;0,289;0,420;0,420;0,420;0,420;0,420;0,420;0,420;0,420;0,893
12492;CGH SANTA BARBARA;15801;CGH SANTA BARBARA I5;0,835;0,826;1,259;1,187;0,875;0,627;0,461;0,341;0,204;1,354;1,926;0,899
12512;BOA VISTA ENERG;15039;BOA VISTA ENERG;87,894;87,894;87,894;87,894;87,894;87,894;87,894;87,894;87,894;87,894;87,894;87,894
12612;ZEG VAREJISTA;51879;ZEG VAREJISTA I5;;;;;;;;;;0,056;0,057;0,131
12672;PCH SANTA HELENA;16282;PCH SANTA HELENA I5;2,060;2,060;2,060;2,060;2,060;2,060;2,060;2,060;2,060;2,060;2,060;2,060
12692;CGH ENERGIA MAIA;15539;CGH ENERGIA MAIA I5;0,200;0,221;0,202;0,256;0,192;0,199;0,175;0,189;0,193;0,215;0,168;0,194
12712;ZETA ENERGIA;15339;ZETA ENERGIA;484,062;305,289;338,851;294,364;307,737;387,200;499,047;515,958;535,442;508,954;422,600;399,596
12712;ZETA ENERGIA;15961;ZETA ENERGIA I0;;9,000;12,300;5,000;14,366;9,000;18,000;66,739;44,071;;10,000;
12712;ZETA ENERGIA;15963;ZETA ENERGIA I5;19,751;26,989;26,908;26,701;26,536;26,541;26,521;69,141;26,501;26,620;26,653;26,737
12713;BETA ENERGIA;15340;BETA ENERGIA;176,692;174,100;174,066;176,735;176,735;176,740;184,055;184,055;182,720;182,720;182,720;181,654
12713;BETA ENERGIA;15967;BETA ENERGIA I5;30,234;26,110;26,110;26,110;26,110;26,110;32,309;32,481;28,774;28,774;28,774;28,017
12772;NOTUS;15439;NOTUS;;;;;;;;;;;6,108;8,144
12772;NOTUS;19974;NOTUS I5;;;;;;;;;;;5,500;
12774;JAPURA;15441;JAPURA;;;;;;;;;;;2,978;8,323
12774;JAPURA;19968;JAPURA I5;;;;;;;;;;;1,500;
12775;FLORENZ;15442;FLORENZ;;;;;;;;;;;2,896;7,224
12775;FLORENZ;19966;FLORENZ I5;;;;;;;;;;;1,500;
12776;DANUBIO UFV;15443;DANUBIO UFV;;;;;;;;;;;;2,097
12779;COLIBRI;15446;COLIBRI;2,772;0,781;;2,438;1,300;;7,310;3,516;0,913;1,331;;0,678
12779;COLIBRI;16387;COLIBRI I5;3,780;2,770;3,132;3,696;5,163;7,231;7,260;7,020;6,387;6,276;4,721;4,014
12780;BRITE;15447;BRITE;7,541;2,488;;6,895;3,391;;19,789;11,775;1,673;4,586;;1,510
12780;BRITE;16385;BRITE I5;10,284;7,267;8,306;10,009;14,409;20,693;20,914;20,193;18,210;13,083;13,244;10,934
12781;BOREAS;15448;BOREAS;7,546;1,580;;6,758;2,851;;18,091;7,075;;2,924;;
12781;BOREAS;16384;BOREAS I5;10,292;7,267;8,308;10,022;14,432;20,699;20,879;20,191;18,206;13,086;13,234;10,931
12782;BARTOLOMEU;15449;BARTOLOMEU;7,277;1,993;;7,309;4,442;0,819;21,313;6,014;2,417;3,851;0,105;1,276
12782;BARTOLOMEU;16383;BARTOLOMEU I5;9,925;7,014;8,016;9,661;13,911;19,952;20,137;19,467;17,554;26,617;12,768;10,541
12783;ARISTARCO;15450;ARISTARCO;7,796;0,915;;5,282;1,673;;17,890;3,341;;8,277;;1,924
12783;ARISTARCO;16382;ARISTARCO I5;10,633;7,527;8,601;10,344;14,961;21,486;21,637;20,910;18,850;13,553;13,725;11,305
12784;AMONTADA;15451;AMONTADA;7,276;2,262;;6,910;3,652;;18,676;1,445;1,415;6,359;;6,889
12784;AMONTADA;16381;AMONTADA I5;9,924;7,033;8,036;9,656;13,927;19,977;20,106;19,439;24,525;27,616;12,774;10,553
12794;CAICARA CENTRAL EOLICA;15461;CAICARA CENTRAL EOLICA;7,825;1,335;;4,716;0,044;;19,343;1,659;0,753;3,296;;0,531
12794;CAICARA CENTRAL EOLICA;16386;CAICARA CENTRAL EOLICA I5;10,672;7,569;8,658;10,386;14,983;21,503;21,527;20,814;18,814;15,361;13,692;11,357
12813;CGH SIMONESIA;72118;CGH SIMONESIA I5;1,570;1,570;1,570;1,570;1,570;1,570;1,570;1,570;1,570;1,570;1,570;1,570
12873;GENIAL ENERGY;15563;GENIAL ENERGY;331,471;321,173;334,409;241,540;247,436;349,979;512,661;497,427;513,350;553,690;524,000;517,095
12873;GENIAL ENERGY;16242;GENIAL ENERGY I5;39,255;39,562;39,187;40,226;40,345;40,263;40,764;40,822;40,809;43,764;43,808;44,027
12873;GENIAL ENERGY;16243;GENIAL ENERGY I0;;7,200;6,000;;;;;;;;4,000;
12892;FABBOF CL 514;31618;FABBOF CL 514;0,013;0,024;0,046;0,021;0,046;0,044;0,042;0,030;0,014;0,013;0,041;0,105
12933;USANGELO;15620;USANGELO;0,269;;;6,332;;;7,390;7,800;10,597;;;
12933;USANGELO;18977;USANGELO I5;10,503;10,501;10,503;10,500;19,910;20,650;11,324;11,679;11,154;20,028;23,819;12,909
12933;USANGELO;19294;USANGELO I0;;;;;;0,267;;;;0,403;;
12952;ANGLO MINAS RIO;78702;ANGLO MR PF;89,906;93,676;70,926;110,064;58,195;69,359;68,774;80,641;66,635;80,761;68,788;77,164
13012;UNIPAR CARBOCLORO;15741;UNIPAR CARBOCLORO;;;;;;;3,080;;;;;
13013;MAXENERGIA;21434;MAXENERGIA I5;1,075;1,131;1,075;1,111;0,914;0,958;0,901;0,847;0,486;;;
13052;UTEFURLANAVARE M;16930;UTEFURLANAVARE M I5;;;;;4,000;4,000;7,692;5,844;6,371;5,395;;
13072;ENERPLAN III;15842;ENERPLAN III;0,776;;;;;;;;;;;
13072;ENERPLAN III;58877;ENERPLAN III I5;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000
13092;CGH TRABUCO;15943;CGH TRABUCO I5;2,939;0,991;0,914;0,914;0,914;0,914;0,914;0,914;0,914;0,914;0,914;0,914
13112;TRUE;15941;TRUE;164,000;199,800;97,621;93,000;163,000;206,825;207,000;189,500;233,930;205,430;184,730;107,000
13112;TRUE;38335;TRUE I5 2;;;;;;65,104;;;;;;
13112;TRUE;66285;TRUE I5;10,000;10,000;73,004;;;;;;;;81,370;2,000
13172;FERROPORT;16021;FERROPORT;7,812;8,000;7,930;8,000;8,000;8,000;8,000;8,000;8,000;8,000;8,000;8,000
13173;CAETITE 1;16045;CAETITE 1 I5;5,318;18,621;12,396;11,941;10,914;11,361;16,327;15,278;13,793;14,806;8,747;7,902
13193;CITEPE;16042;CITEPE;;;;;;;;;2,573;;1,603;2,674
13252;C CL UNIMED BAURU;16141;C CE UNIMED BAURU;0,046;0,045;0,046;0,046;0,031;;0,043;0,062;0,086;;;0,028
13272;ITAJAI BIOGAS PIE;95877;ITAJAI BIOGAS PIE I1;1,500;1,500;1,500;1,500;1,528;1,506;1,500;1,500;1,580;1,540;1,500;1,521
13294;IRCEIND;16203;IRCEIND;;;;0,317;;0,083;;;;;;
13294;IRCEIND;51209;IRCEIND II;;;;;;;;;2,917;2,755;2,847;2,755
13332;MMB MOXBA;82982;MMB MOXBA CONV;0,640;0,262;0,282;0,083;0,134;;0,226;0,127;;;;0,176
13374;SALTO APIACAS;63447;SALTO APIACAS I5;22,986;22,840;22,790;22,079;21,360;21,366;21,419;22,106;22,849;23,425;23,222;22,894
13375;FAZENDA;62688;FAZENDA I5;14,103;14,234;14,091;13,736;13,404;13,529;13,516;13,896;14,239;14,538;14,505;14,233
13393;CABECA DE BOI;62668;CABECA DE BOI I5;17,912;18,114;17,979;17,490;17,020;17,128;17,131;17,635;18,121;18,527;18,446;18,127
13394;CANTU2;20797;CANTU2 I5;10,154;10,281;10,216;10,149;12,803;9,830;10,209;9,394;9,732;9,863;9,668;9,433
13395;PCH LUIZ DIAS LINS;60727;PCH LUIZ DIAS LINS I5;2,892;2,927;2,909;2,734;3,941;2,766;2,807;2,895;2,913;2,951;2,896;2,833
13412;CPFL MATA VELHA;58847;CPFL MATA VELHA I5;13,152;13,350;13,321;12,918;12,510;12,514;12,544;12,933;13,274;15,739;13,566;13,380
13413;ALUPAR;16403;ALUPAR;98,879;44,900;44,902;44,899;44,896;44,899;67,730;75,895;79,821;44,368;39,740;38,725
13462;SANTA HELENA;16451;SANTA HELENA;;;;2,600;2,600;2,600;4,400;4,400;4,400;4,400;4,400;4,400
13462;SANTA HELENA;19187;SANTA HELENA I5;19,946;20,139;20,090;18,779;18,037;18,314;18,764;18,954;19,470;19,897;19,751;19,500
13492;SAN MARCOS;16481;SAN MARCOS;;2,526;2,725;;;;;;;;;
13492;SAN MARCOS;51234;SAN MARCOS SWP;;;;;;;;;3,135;3,111;3,197;3,109
13492;SAN MARCOS;71935;SAN MARCOS CL;;;;;;;;;;;0,347;1,828
13512;PARNAIBA COM;84119;PARNAIBAV;;;;;;;;;;;71,580;197,311
13512;PARNAIBA COM;91087;PARNAIBA I;519,265;508,265;564,207;494,201;568,185;873,393;571,436;530,761;591,637;670,149;728,627;874,582
13513;SOCIESC;16542;SOCIESC;;;;;;;0,040;;;;;
13532;GESM;17474;GESM I1;2,641;2,651;2,643;2,626;2,689;2,626;2,633;2,648;2,649;2,649;2,645;2,656
13532;GESM;17475;GESM I5;1,070;1,070;1,070;1,075;1,070;1,070;1,070;1,070;1,070;1,070;1,000;1,070
13555;UEE VAQUETA;16614;UEE VAQUETA;1,098;;;;;;;;;;;
13556;UEE TABUA;16615;UEE TABUA;1,018;;;;;;;;;;;
13557;UEE ABIL;16616;UEE ABIL;1,178;;;;;;;;;;;
13558;UEE JABUTICABA;16617;UEE JABUTICABA;0,241;;;;;;;;;;;
13559;UEE FOLHA;16618;UEE FOLHA;1,018;;;;;;;;;;;
13560;UEE JACARANDA;16619;UEE JACARANDA;0,991;;;;;;;;;;;
13561;GUATAPARA;18134;GUATAPARA I1;4,400;4,400;4,400;4,400;4,400;4,400;4,400;4,400;4,400;4,400;4,400;4,400
13592;CGH ANDORINHAS II;58709;CGH ANDORINHAS II I5;0,470;0,470;0,470;0,470;0,470;0,300;0,470;0,470;0,470;0,470;0,470;0,470
13612;RIVELLI;16706;RIVELLI;;;;;;;;;0,307;;;
13612;RIVELLI;72063;RIVELLI CL;;;0,296;0,418;0,376;0,139;0,632;0,477;;0,548;0,070;
13633;IBITU COM;16723;IBITU COM;176,931;127,091;111,737;142,302;140,644;122,799;297,046;259,929;200,529;189,812;197,367;187,285
13633;IBITU COM;16951;IBITU COM I5;33,140;12,140;19,140;12,140;15,140;12,140;21,140;12,140;31,140;49,990;20,640;12,140
13633;IBITU COM;35812;IBITU COM CQ5;26,049;26,150;25,942;25,925;26,000;25,300;26,000;25,985;26,000;26,000;26,000;26,000
13636;FEEVALE;16726;FEEVALE;0,094;0,097;0,099;0,109;0,114;0,110;0,112;0,108;0,110;0,108;0,089;0,091
13652;PCH CESAR FILHO AP;70171;PCH CESAR FILHO AP I5;2,610;5,739;6,204;3,653;1,422;1,039;0,348;;;1,008;0,833;3,149
13653;MATRIX COM;16763;MATRIX COM;807,531;767,949;786,686;809,565;747,837;828,776;971,584;1.075,233;1.122,150;1.053,690;1.016,193;912,562
13653;MATRIX COM;16969;MATRIX COM I5;334,304;360,779;386,838;371,877;384,932;394,203;383,475;381,138;403,371;369,983;439,819;363,126
13653;MATRIX COM;16970;MATRIX COM I1;7,636;10,957;8,241;6,793;10,585;7,362;7,288;11,331;7,719;7,569;7,642;7,773
13653;MATRIX COM;16971;MATRIX COM I0;;2,017;43,636;25,555;33,428;46,757;55,815;9,200;;15,767;44,421;29,470
13653;MATRIX COM;86117;MATRIX COM CQ5;68,294;47,036;49,906;29,738;39,255;39,880;45,991;41,298;48,482;47,503;41,683;42,776
13654;ACNP;18795;ACNP;0,105;0,154;0,047;0,136;0,091;0,125;0,124;0,116;0,129;0,057;0,070;0,034
13674;CGH INGA;16865;CGH INGA I5;0,933;0,868;0,925;0,923;0,808;0,708;0,572;0,530;0,487;0,566;0,692;0,629
13694;GERMAT;58515;GERMAT I5;2,340;2,455;2,455;2,210;2,210;2,210;2,886;2,886;2,886;2,886;2,886;2,870
13714;CES;16910;CES;225,353;227,106;226,424;220,216;209,160;215,013;216,629;216,925;224,169;229,269;226,616;221,899
13777;TEMPERMAX;99593;TEMPERMAX CL 514;0,134;0,112;0,094;0,133;0,114;0,125;0,135;0,087;0,135;0,013;;
13816;BREMIL2 CL 514;85513;BREMIL2 CL 514;0,530;0,436;0,457;0,528;0,383;0,549;0,149;0,136;0,134;0,269;0,354;0,573
13836;SAVEGNAGO;17155;SAVEGNAGO;;;;;4,220;4,179;4,319;4,244;4,684;4,981;4,902;5,126
13838;URE TITAN JURUENA;97718;URE TITAN JURUENA APE I5;;;;;;;;0,230;;;;
13839;MINUSA;71277;MINUSA CL S;;;;;;;;;;;;0,073
13857;TEXTIL OESTE;72341;TEXTIL OESTE CL;0,280;;;0,195;0,161;;0,075;0,114;0,157;0,281;0,360;
13875;CBF;17395;CBF I5;;;;;;;0,595;0,595;0,595;0,595;0,595;0,595
13915;TREZE DE MAIO;18674;TREZE DE MAIO I5;0,510;0,510;0,510;0,510;0,510;0,510;0,510;0,510;0,510;0,510;0,510;0,510
13935;PCH DOURADOS;59502;PCH DOURADOS I5;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890
13936;USIPAR IND;17375;USIPAR IND I5;0,042;0,166;0,208;0,078;0,229;0,125;0,125;0,058;0,019;0,083;0,191;0,023
13938;FERREIRA COSTA;30836;FERREIRA COSTA APE CARUARU;;;;;;0,044;0,096;0,128;0,129;0,111;0,124;0,138
13938;FERREIRA COSTA;99235;FERREIRA COSTA APE JP;;;;;;0,056;0,199;0,329;0,320;0,305;0,343;0,400
13955;ENEL;21584;ENEL I8;1,855;1,817;1,846;1,720;1,537;1,425;1,519;1,732;1,886;1,989;1,966;1,832
13975;SAO MANOEL;17394;SAO MANOEL;372,639;375,860;372,380;367,649;349,654;369,136;386,883;383,967;393,348;400,144;398,757;383,584
13997;PCH TAMBORIL;18374;PCH TAMBORIL I5;16,647;16,778;16,556;16,333;16,052;16,188;16,127;16,451;16,738;16,982;17,009;16,764
13998;PCH RENIC;18354;PCH RENIC I5;6,595;6,643;6,562;6,305;6,208;6,253;6,491;6,502;6,713;6,801;6,809;6,723
14015;CGH RIO DO MATO;18195;CGH RIO DO MATO I5;0,660;0,660;0,660;0,660;0,660;0,660;0,660;0,660;0,660;0,660;0,660;0,660
14016;PECEM ENERG;17495;PECEM ENERG;57,977;58,000;58,000;58,000;58,000;58,000;53,297;53,297;53,297;53,297;53,297;53,297
14017;CAMACARI MURICY II;17496;CAMACARI MURICY II;57,977;58,000;58,000;58,000;58,000;58,000;53,297;53,297;53,297;53,297;53,297;53,297
14136;BIO MARACAI;17757;BIO MARACAI I5;14,183;14,183;14,183;0,139;0,134;0,139;0,134;0,134;0,139;0,134;0,139;0,134
14136;BIO MARACAI;17758;BIO MARACAI APE I5;14,578;14,578;14,578;0,278;0,269;0,278;0,269;0,269;0,278;0,269;0,278;0,269
14136;BIO MARACAI;18780;BIO MARACAI I0;;;;;;;;;;10,753;;13,441
